8269442	fra	« Alors qu'une chose ne vaut rien et que tous la fuient; il suffit que je m'en approche pour qu'elle devienne plus chère, je ne sais pourquoi! »; a dit Lounès Matoub, que n'a-t-il pas dit, qu'il repose en paix !	2019-10-20 07:22:39
8276345	fra	Je suis hors de moi !	2019-10-22 23:51:46
8276389	fra	Il a montré sa grandeur tellement de fois.	2019-10-23 00:27:02
8277917	fra	Comme l'a répété un autre de nos amis, la traduction n'a pas pour objet de remplacer une langue par d'autres. Elle va, au contraire, l'aider à s'insérer dans le domaine scientifique pour la valoriser, encore et encore. Nous devrions ouvrir les yeux: il y a une différence énorme entre une langue traduite, susceptible d'être adoptée et une langue orpheline dont une simple diffusion la briderait, même si ce n'était pas en première intention.	2019-10-23 14:28:37
8281132	fra	Tu es un vrai poète !	2019-10-24 16:30:32
8288241	fra	Je suis fou !	2019-10-27 17:11:03
8294608	fra	Voyez jusqu’où sont parvenus ceux qui veulent aboutir !	2019-10-31 01:28:05
8294618	fra	Je n'y comprends que dalle !	2019-10-31 01:35:23
8298609	fra	Heureusement que la main connaît la bouche ! Autrement, c'est fichu !	2019-11-01 18:44:31
8298806	fra	Tout ce qui peut alléger un fardeau est une bonne chose.	2019-11-01 21:30:06
8299231	fra	Ô mon dieu, je souffre et je suis mal en point.	2019-11-02 12:33:28
8300279	fra	Il rapine avec le chacal et pleure avec le berger.	2019-11-03 14:52:34
8303033	fra	Seule la poésie dure pour toujours.	2019-11-04 22:50:53
8303034	fra	Seule la poésie est éternelle.	2019-11-04 22:51:10
8303051	fra	Il est allé la voir alors qu'elle vivait à Londres.	2019-11-04 23:01:11
8303053	fra	Il est allé la voir lorsqu'elle vivait à Londres.	2019-11-04 23:09:25
8303058	fra	Il est allé la voir pendant qu'elle vivait à Londres.	2019-11-04 23:07:28
8303068	fra	Nous devons apprendre à séparer le bon grain de l'ivraie.	2019-11-04 23:17:46
8303081	fra	Je vais prendre le plus cher.	2019-11-04 23:33:51
8303087	fra	Je vais prendre la plus chère.	2019-11-04 23:38:44
8303101	fra	Ils ont besoin de vacances.	2019-11-04 23:45:45
8303102	fra	Elles ont besoin de vacances.	2019-11-04 23:46:16
8305260	fra	La connexion est misérable, aujourd'hui !	2019-11-05 23:21:27
8305328	fra	Et moi qui me mêle de tout ! Ils vont tout de suite me dire: mange ton casse-croûte et tais toi. Mais, il n'est nulle  question de pain, ici ! Juste, de la gloire.	2019-11-06 01:16:36
8306898	fra	Il allait s'enfuir mais il avait paumé ses chaussures !	2019-11-06 19:21:24
8306899	fra	Il allait s'enfuir mais il avait oublié ses chaussures !	2019-11-06 19:22:06
8307429	fra	En matière de comportement, la retenue tranche mieux que le fil de l'épée.	2019-11-06 23:13:26
8307444	fra	La retenue tranche mieux que l'épée.	2019-11-06 23:25:18
8307481	fra	Tant qu'ils n'éclatent pas, on est bien!	2019-11-06 23:52:28
8308010	fra	Quand quelqu'un t'ignore, ne le dérange pas.	2020-01-01 10:28:47
8308012	fra	Quand quelqu'un t'ignore, ne l'ennuie pas.	2019-11-07 10:04:08
8308033	fra	Quand quelqu'un t'ignore, oublie-le.	2019-11-07 10:13:42
8308080	fra	Tu sais ? Les toponymes que je viens de donner sont ceux de lieux-dits du village Djemaa-Saharidj.	2019-11-07 10:38:21
8308081	fra	Les toponymes que je viens de donner sont ceux de lieux-dits du village Djemaa-Saharidj.	2019-11-07 10:38:45
8309239	fra	Alors ? Ces traductions sont-elles correctes ? À dire vrai, je les ai d'abord écrites en français, ensuite traduites en kabyle et c'est après que j'ai fait la traduction en anglais.	2019-11-09 17:44:18
8311586	fra	Êtes-vous jumeaux ?	2019-11-09 00:35:23
8311604	fra	N'ayez pas peur d'être vous-même.	2019-11-09 00:39:21
8311605	fra	N'aie pas peur d'être toi-même.	2019-11-09 00:39:38
8311616	fra	Ne te laisse pas provoquer.	2019-11-09 00:42:07
8311635	fra	Va de l’avant.	2019-11-09 00:46:13
8311657	fra	M'as-tu jamais aimé ?	2019-11-09 00:51:59
8311659	fra	M'as-tu aimé un jour ?	2019-11-09 00:52:18
8311679	fra	Depuis combien de temps avez-vous fumé ?	2019-11-16 09:31:15
8311698	fra	Je ne gagne pas beaucoup.	2019-11-09 01:02:07
8313483	fra	Il y en a marre de ceux qui écrivent ce qui leur passe par la tête.	2019-11-09 23:50:37
8313484	fra	C'en est assez de ceux qui écrivent ce qui leur passe par la tête.	2019-11-09 23:50:48
8313524	fra	Mon père ne la connaissait pas.	2019-11-10 01:09:14
8313536	fra	Il y a des gens que rien dans la vie ne retient.	2019-11-10 01:15:41
8313560	fra	Février est le mois le plus court.	2019-11-10 01:34:12
8313565	fra	Il n'a pas pipé un mot.	2019-11-10 01:43:20
8313566	fra	Il n'a pas dit un seul mot.	2019-11-10 01:43:32
8313576	fra	Ne le crois pas, quoi qu’il dise.	2019-11-10 01:52:13
8313583	fra	Il se trouve que j'étais dans sa chambre.	2019-11-10 02:00:03
8313592	fra	Je prendrai les plus chères.	2019-11-10 02:06:45
8313599	fra	Nos yeux devraient se rencontrer lorsque nous nous serrons la main.	2019-11-10 02:12:10
8313605	fra	Il va me tuer.	2019-11-10 02:21:13
8313610	fra	Les groseilles rouges, malgré ce que leur couleur pourrait indiquer, ne sont pas toxiques.	2019-11-10 02:26:53
8313620	fra	Tu as pris son cœur.	2019-11-10 02:38:42
8313624	fra	Tu as conquis son cœur.	2019-11-10 02:43:16
8317075	fra	Embrassez à bouche que veux-tu.	2019-11-11 16:40:44
8317097	fra	Embrassez à gogo.	2019-11-11 16:40:15
8317098	fra	Embrassez jusqu'à plus soif.	2019-11-11 16:43:12
8317099	fra	Embrassez à la volée.	2019-11-11 16:44:45
8317850	fra	Embrassez qui vous voulez !	2019-11-11 16:51:11
8318193	fra	Vous boufferez votre tête avec votre (propre) bouche !	2019-11-11 18:35:14
8326138	fra	Devinette, énigme: J'ai visé mes talons et j'ai touché mon nez. Qu'est-ce ? alors donc ? (tep, pet).	2019-11-16 02:50:19
8326141	fra	Vous allez me laisser tranquille, ou je vais dire une énormité !	2019-11-16 02:55:59
8326143	fra	Je cède volontiers le grain à la hase et je renonce même à la paille.	2019-11-16 03:04:15
8329101	fra	Un jeune homme alla chez les parents de sa copine. À son retour, il ramena la fille. Sa mère, souriante, lui dit : « C'est pour bientôt, alors, les noces? » « Maman, dès que j'ai goûté la galette au miel, j'ai dit oui! ». « Réjouissons-nous, alors... », dit la mère. « C'est ton père qui va être content, oh que oui ! »	2019-11-26 19:23:52
8330524	fra	L'anglais américain a maintenant devancé l'anglais car l'américain a été enrichi par les apports des locuteurs d'autres langues, qui ont rehaussé sa valeur.	2019-11-18 11:26:09
8332232	fra	Celui qui ne laboure ni ne moissonne mange ce qu'il trouve, et prend même un coup de bâton entre les côtes.	2019-11-19 01:55:02
8332254	fra	Nul ne peut dire s'ils comprennent ou pas; leurs cœurs sont irrémédiablement durs.	2019-11-19 02:10:53
8332287	fra	Je cède mon champ de blé à la hase.	2019-11-19 02:35:25
8335970	fra	Le drapeau berbère a une bande supérieure de couleur bleue comme la mer Méditerranée, puis une bande verte comme les plaines de Tamazgha, enfin une bande jaune représentant le désert. Sur ces bandes est apposée la lettre Aza (yaz) ⵥ, symbolisant le tifinagh, écriture ancienne des Imazighen, de couleur rouge, comme le sang et la liberté.	2019-11-24 08:55:26
8345934	fra	Un esclave reste un esclave.	2019-11-25 19:34:19
8346475	fra	Il grince tout le temps comme une porte rouillée.	2019-11-26 03:38:30
8347103	fra	Je suis très malade aujourd'hui.	2019-11-26 12:58:26
8353096	fra	Ttarran iman-nsen d iɛeẓẓugen.	2019-11-28 22:17:05
8353099	fra	Ttarrant iman-nsent d tiɛeẓẓugin.	2019-11-28 22:17:49
8353156	fra	Ceux qui ont voté ont trahi leur pays.	2019-11-28 23:09:44
8353157	fra	Celles qui ont voté ont trahi leur pays.	2019-11-28 23:10:11
8356798	fra	Il l’a sauvé au péril de sa vie.	2019-11-30 17:54:39
8356974	fra	De cette façon, nous faisons d'une pierre deux coups.	2019-11-30 19:40:02
8357036	fra	Ce serait mieux si vous alliez vous coucher immédiatement.	2019-11-30 19:45:09
8357329	fra	Vous devriez aller vous coucher immédiatement.	2019-11-30 20:50:23
8357352	fra	Rien n'est plus important que la compassion.	2019-11-30 21:00:23
8357369	fra	Où devrait-on aller? Que suggérez-vous?	2019-11-30 21:07:47
8357377	fra	Il lui a rendu visite alors qu'elle vivait à Londres.	2019-11-30 21:13:09
8357405	fra	Il n'y a jamais touché.	2019-11-30 21:28:17
8357468	fra	Chez nous, la coutume veut que chacun lave sa propre vaisselle.	2019-11-30 21:42:27
8357484	fra	Je pense qu'il est devenu fou.	2019-11-30 21:46:32
8359456	fra	Je pensais juste que tu t'ennuyais.	2019-12-01 21:14:37
8359461	fra	J’aime l’argent.	2019-12-01 21:18:20
8372701	fra	Je suis en grève du huit au douze décembre.	2019-12-08 20:01:46
8388282	fra	Nous avons gardé une expression qui dit « Il a vendu un jardin florissant pour une vieille parcelle.»	2019-12-17 22:21:15
8433411	fra	Je te souhaite une année de paix et de bonheur.	2020-01-07 00:09:00
8433413	fra	Je vous souhaite une année de paix et de bonheur.	2020-01-07 00:09:29
8433421	fra	Je lui souhaite une année de paix et de bonheur.	2020-01-07 00:15:49
8437768	fra	Que veux-tu me dire?	2020-01-09 04:47:04
8437770	fra	Qu'est-ce que tu veux me dire?	2020-01-09 04:47:25
8437771	fra	Que voulez-vous me dire?	2020-01-09 04:48:46
8438658	fra	Celui qui ne fauche ni ne moissonne mange ce qu'il trouve.	2020-01-09 14:20:28
8450396	fra	On a toujours besoin des autres même si on est en adéquation avec soi-même me. Le doute ! On dit aussi, mieux avoir tort ensemble que d'avoir raison tout seul.	2020-01-14 14:22:35
8459120	fra	« Je crains la pluie » dit la pierre. « Que dirais-je, moi ! » répliqua la motte de terre.	2020-01-17 02:49:23
8475197	fra	J'allais devenir plus grand quand mon petit-fils m'a devancé.	2020-01-22 00:26:03
8475202	fra	J'allais devenir plus grand quand mon petit-fils me devança.	2020-01-22 00:31:54
8488049	fra	S'il était encore en vie, il aurait fait prospérer la maison.	2020-01-25 11:19:33
8488050	fra	S'il était encore de ce monde, sa lignée serait prospère.	2020-01-25 11:20:17
8488051	fra	S'il était encore de ce monde, il aurait fait prospérer sa lignée.	2020-01-25 11:20:52
8494963	fra	Que Dieu fasse de vous comme les tuiles dont chacune couvre l'autre.	2020-01-27 19:26:01
8494969	fra	Que Dieu fasse de vous comme les tuiles: chacune recouvre l'autre.	2020-01-27 19:26:32
8494978	fra	Que Dieu fasse que chacun de vous couvre l'autre, comme les tuiles.	2020-01-27 19:30:36
8495802	fra	Franz Kafka a dit, dans « Le temps perdu » (ou peut-être, oralement,  Woody Allen):  « L'éternité, c'est long...surtout vers la fin. »	2020-01-28 04:51:46
8496334	fra	Marmelade, quand tu nous tiens !	2020-01-28 11:10:50
8499643	fra	Ses amis lui ont fait changer d'avis.	2020-01-30 07:34:02
8503737	fra	Dans une semaine, cela fera deux mois que j'écris en position allongée ; même si c'est contraignant, la langue kabyle a encore besoin d'être travaillée. À quoi d'autre serviraient ses locuteurs, alors ?	2020-02-01 12:36:12
8511506	fra	"Qu'arrivera-t-il à notre langue kabyle?"  "Elle durera pour toujours!"	2020-02-04 13:36:40
8511510	fra	"Qu'adviendra-t-il à notre langue kabyle?"  "Elle va durer éternellement!"	2020-02-04 13:37:14
8511637	fra	"Qu'arrivera-t-il à notre langue kabyle?" "Elle durera pour toujours!"	2020-02-04 14:08:30
8577448	fra	Tant va la cruche à l'eau, qu'à la fin elle se casse.	2020-02-25 20:31:38
8577449	fra	Tant va la cruche à l'eau, qu'à la fin elle se brise.	2020-02-25 20:31:47
8579564	fra	Le jour, ils se regardent; la nuit, ils se serrent. Qu'est-ce ça pourrait bien être ? Ce sont les battants de la porte.	2020-02-26 22:00:46
8583968	fra	Personne ne mérite ses tourments.	2020-02-28 23:01:19
8584052	fra	Qui veut voyager loin déménage sa tonsure en ménageant sa monture.	2020-02-28 23:29:49
8584065	fra	Qui veut voyager loin déménage sa carcasse en ménageant sa monture.	2020-02-28 23:41:16
8584093	fra	Quand elle baratte le lait, la mère kabyle entonne la berceuse qui dit: « “Gouchla gechoula”, mon bébé ira à la fontaine, y trouvera une omellette, et ne la donnera à personne, d'autre que sa maman chérie. »	2020-02-29 00:23:31
8629616	fra	Comment as-tu eu cette cicatrice sur la joue?	2020-03-24 00:15:53
8631285	fra	Je me promène dans le noir.	2020-03-24 16:53:47
8631318	fra	Ne lape pas quand tu manges de la soupe.	2020-03-24 17:20:29
8631320	fra	Ne lampe pas quand tu manges de la soupe.	2020-03-24 17:20:56
8631321	fra	Ne fais pas de bruit quand tu prends ta soupe.	2020-03-24 17:21:09
8631357	fra	J’ai fini par te rattraper.	2020-03-24 17:45:23
8631361	fra	Je me ballade dans le noir.	2020-03-24 17:50:45
8631379	fra	Son regard erra dans l'auditorium.	2020-03-24 18:39:16
8631654	fra	Au hasard, Balthazar !	2020-03-24 22:30:19
8631669	fra	Ceux qui gaspillent l'eau ne sont pas ceux qui la ramènent.	2020-03-24 22:35:49
8631672	fra	Ce ne sont pas ceux qui ramènent l'eau qui la gaspillent.	2020-03-24 22:37:08
8631673	fra	Ce ne sont pas ceux qui rapportent l'eau qui la gaspillent.	2020-03-24 22:37:14
8631674	fra	Ce ne sont pas les porteurs d'eau qui la gaspillent.	2020-03-24 22:37:34
8631705	fra	Il lui a fait écouter son cérumen.	2020-03-24 22:54:51
8631706	fra	Il lui a passé un savon.	2020-03-24 22:55:05
8631707	fra	Il lui a conté fleurette.	2020-03-24 22:55:10
8632549	fra	Les hirondelles sont des oiseaux migrateurs qui arrivent en automne.	2020-03-25 09:42:22
8633350	fra	Bienheureux, ceux qui reviennent.	2020-03-25 17:10:34
8635922	fra	Quand les guêpiers se regroupent et vont et viennent avant de migrer, c'est sûrement pour s'assurer qu'ils n'oublient aucun des leurs.	2020-03-26 11:07:52
8638774	fra	On ne nous dit pas tout.	2020-03-27 18:36:59
8638775	fra	Ils ne nous disent pas tout.	2020-03-27 18:37:06
8638859	fra	Reste donc où tu es jusqu'à ce que l'affaire soit réglée.	2020-03-27 19:02:18
8639069	fra	Ceci est à propos de l'épervier et des autres oiseaux. Peut-être danse-t-il mieux qu'eux, surtout quand il fuse sur les étourneaux ! Quant au chant, les autres oiseaux est bien meilleur, malgré qu'il s'en vante.	2020-03-27 20:28:10
8642026	fra	Tous ceux à qui j'ai fait une dédicace du roman-récit que j'ai fini d'écrire en 2000 (il a donc vingt ans au moins) me disent:" Ben mon ami, si tu t'étais intéressé à l'écriture, tu aurais pu être un bon écrivain !" Dune part, ils me rappellent mon infortune ou me félicitent, à moins que ce soit autre chose ! du sarcasme, peut-être ? Punaise ! Pauvre de moi !	2020-03-28 22:50:52
8643417	fra	En inversant la tendance, vous êtes sur la prochaine vague.	2020-03-29 12:44:39
8646840	fra	J’aime vraiment le soleil.	2020-03-30 18:09:52
8646846	fra	Les insectes sont attirés par la lumière.	2020-03-30 18:14:49
8646850	fra	Le jeu a duré trop longtemps.	2020-03-30 18:17:53
8646856	fra	Je ne sais pas si accepter était la bonne chose à faire pour moi.	2020-03-30 18:22:52
8646862	fra	Je ne sais pas si j'ai fait la bonne chose en acceptant.	2020-03-30 18:26:13
8647141	fra	Vendredi soir était incroyable.	2020-03-30 22:03:00
8647152	fra	La mort est préférable à la honte.	2020-03-30 22:06:56
8647156	fra	Mieux vaut la mort que le déshonneur.	2020-03-30 22:07:32
8647159	fra	Plutôt la mort que le déshonneur.	2020-03-30 22:07:42
8647166	fra	La lune brille toujours.	2020-03-30 22:11:37
8647179	fra	La lune brille déjà.	2020-03-30 22:15:05
8647191	fra	Heureux ceux qui ont une mauvaise mémoire.	2020-03-30 22:20:11
8647192	fra	Bienheureux ceux qui oublient.	2020-03-30 22:20:26
8648262	fra	"Je vous envie de toujours trouver quoi dire ! Moi, je suis vidé ! Le couvercle de mon cerveau s'est refermé, pour de vrai !", dit l'un. Un deuxième lui rétorque: "Tu n'as qu'à écrire sur le Coronavirus." L'autre lui dit:"Il faut d'abord que je sache ce que c'est !"	2020-03-31 16:46:14
8648528	fra	Je n'aime vraiment pas le poulet.	2020-03-31 20:01:28
8648667	fra	En quoi dis-tu que c'est un artiste?	2020-03-31 20:53:39
8648670	fra	Comment dis-tu alors, c'est un artiste?	2020-03-31 20:53:56
8648686	fra	Elle refuse de le croire.	2020-03-31 20:58:47
8648694	fra	Il refuse de la croire.	2020-03-31 21:01:53
8648708	fra	Qu'est-ce que tu aimes? Qu'est-ce que tu n'aimes pas?	2020-03-31 21:05:55
8648926	fra	Nous avons élaboré un plan d'activités.	2020-03-31 22:02:53
8648967	fra	J’ai corrigé la phrase.	2020-03-31 22:07:31
8661478	fra	Il n'y a pas de rumeur sans fondement.	2020-04-06 17:39:16
8661587	fra	Eh bien, il est heureux que grâce à notre anniversaire, j'ai pu apprendre les mots "avance, par avance".	2020-04-06 17:57:30
8662781	fra	Je l'ai entendu divaguer, aucun mot n'allant avec l'autre.	2020-04-07 12:22:05
8662782	fra	Je l'ai entendu délirer, aucun mot n'allant avec l'autre.	2020-04-07 12:22:19
8665375	fra	L'artiste Jean-Louis Aubert a apparemment raison de dire: « Si vous avez de la joie en vous, vous attrapez plus facilement le bonheur. » Ainsi, en toutes circonstances, le bienheureux ne sera jamais complètement abattu ; il gardera toujours un peu de verve. C'est ce qu'on pourrait appeler la résilience.	2020-04-08 19:54:39
8665479	fra	Où que l'on se trouve, c'est la catastrophe ! Nous ne pourrons jamais oublier cette calamité ! Si on y survit !	2020-04-08 21:07:59
8665662	fra	Il faut faire coulisser le manche du pic quand vous piochez; il ne faut surtout pas le retenir !	2020-04-08 22:52:45
8667599	fra	Ne mâche pas des deux côtés des mâchoires à la fois.	2020-04-09 21:38:11
8667605	fra	Ne cours pas deux lièvres à la fois.	2020-04-09 21:39:09
8667607	fra	Ne sois pas au four et au moulin.	2020-04-09 21:39:34
8667738	fra	Les divagations sont des propos incohérents de quelqu'un qui est malade ou deprimé, qu'il marmonne alors qu'il est tout éveillé.	2020-04-09 22:44:44
8669786	fra	J'ai soif de tes paroles.	2020-04-10 18:20:09
8669787	fra	J'ai soif de vos paroles.	2020-04-10 18:20:20
8671878	fra	J'ai hâte de t'entendre.	2020-04-11 17:30:03
8672602	fra	Traînez des savates le temps de trouver des chaussures.	2020-04-11 22:10:00
8691426	fra	La barbe se fiche de nous. Elle foisonne exprès pour nous rappeler notre déprime, au moment où on en a de trop.	2020-04-18 20:13:51
8691535	fra	Quoi qu'il en soit, la chauve-souris qui serait à l'origine du virus CoVid19, nous aura sidérés, puisque personne ne s'y attendait.	2020-04-18 21:03:32
8696081	fra	Je l'ai déjà écrit en kabyle sur Tatoeba ; cela fait même longtemps.	2020-04-20 12:52:52
8696111	fra	Si longue sera la nuit, le jour finira bien par se lever.	2020-04-20 13:00:37
8696113	fra	Quelle que soit la durée de la nuit, le soleil finit toujours par se lever.	2020-04-20 13:00:45
8696126	fra	« Si longue sera la nuit, le jour finira bien par se lever. », dit un proverbe kabyle.	2020-04-20 13:06:33
8696127	fra	« Aussi longue la nuit sera-t-elle, le jour finira bien par se lever. », dit un proverbe kabyle.	2020-04-20 13:06:43
8704818	fra	Ça nous apprendra ! « Il n'y a pas pire leçon que la panique ! » dirait l'autre.	2020-04-23 15:41:37
8711936	fra	Avez-vous déjà mangé une chauve-souris?	2020-04-24 21:08:12
8712163	fra	Avez-vous mangé un jour une chauve-souris ?	2020-04-24 21:18:36
8715473	fra	« Le froid ne pourra pas nous arrêter, ni l'ardeur du soleil nous décourager », a dit un de nos poètes.	2020-04-25 13:14:47
8715924	fra	Celui-ci est un vrai nigaud, pour sûr. Et c'est un président.	2020-04-25 16:08:52
8715926	fra	Celui-ci est un vrai simplet, pour sûr. Et c'est un président.	2020-04-25 16:09:12
8715927	fra	Celui-ci est un vrai nigaud. Et c'est un dirigeant.	2020-04-25 16:09:23
8715983	fra	L'érudit comprend rien que du regard.	2020-04-25 16:36:00
8715985	fra	L'instruit comprend rien qu'avec le geste.	2020-04-25 16:37:01
8715987	fra	Un signe suffit pour qu'un érudit nous comprenne.	2020-04-25 16:37:47
8715988	fra	Un signe suffit pour se faire comprendre par un érudit.	2020-04-25 16:38:22
8715990	fra	Un geste suffit pour qu'un érudit nous comprenne.	2020-04-25 16:38:59
8715991	fra	Un geste suffit pour se faire comprendre par un érudit.	2020-04-25 16:39:12
8716884	fra	J'habite au village français de Scheibenhard; je veux acheter du pain à Scheibenhardt, du côté allemand, mais le Covid m'en empêche: alors, je suis triste.	2020-04-26 19:12:43
8716924	fra	Que voici le montagnard, qui jamais ne gouvernera, fût-il instruit et compétent.	2020-04-25 21:46:52
8716943	fra	Un geste suffit pour questionner l'érudit.	2020-04-25 22:03:44
8716952	fra	Un signe suffit pour questionner l'érudit.	2020-04-25 22:07:31
8716966	fra	On n'a pas besoin d'expliquer à un sage ce qu'on attend de lui.	2020-04-25 22:16:51
8716968	fra	On n'a pas besoin d'expliquer à un érudit ce qu'on attend de lui.	2020-04-25 22:17:49
8716971	fra	À l'homme averti, un geste suffit.	2020-04-25 22:20:00
8716972	fra	Pas de long discours pour l'homme averti.	2020-04-25 22:20:11
8719522	fra	Quoi qu'il en soit, la chauve-souris qui serait à l'origine du virus CoVid19, nous aura laissés sans voix, puisque personne ne s'y attendait.	2020-04-26 22:04:11
8719722	fra	Ceci est la fable de la chèvre disant au chacal: « Même quand je broute, je te surveille ! »	2020-04-27 03:11:51
8719723	fra	Ceci est la fable de la chèvre disant au chacal: « Même quand je broute, je veille ! »	2020-04-27 03:12:01
8721060	fra	Ne t'inquiète pas, penses-y !	2020-04-27 14:12:33
8721062	fra	Enlève l'épine, laisse l'écharde !	2020-04-27 16:08:16
8721064	fra	Enlève l'écharde, laisse l'épine !	2020-04-27 14:12:59
8721066	fra	Oublie l'angoisse, pense aux soucis !	2020-04-27 14:14:07
8721068	fra	Ne t'en fais pas mais penses-y !	2020-04-27 14:14:26
8721069	fra	Ne t'en fais pas mais interroge la gourde !	2020-04-27 14:14:36
8721070	fra	Surveille tout en broutant !	2020-04-27 14:16:15
8721386	fra	Ne t'inquiète pas mais fais-toi des soucis !	2020-04-27 16:09:01
8721542	fra	Heureusement que je ne suis pas sorti: il y une de ces averses !	2020-04-27 17:54:25
8721753	fra	The monkey loves the one who strangles him. He will be in a lot of trouble later! His day will come!	2020-04-27 20:00:26
8721756	fra	Le singe aime celui qui l'étrangle. Il ne perd rien pour attendre ! Son jour viendra !	2020-04-27 19:53:20
8722323	fra	Le singe aime celui qui l'étrangle.	2020-04-27 23:48:59
8722324	fra	Il ne perd rien pour attendre ! Son jour viendra !	2020-04-27 23:51:13
8723647	fra	Un piètre fusil, le voici: canon court, gâchette énorme.	2020-04-28 17:38:45
8723915	fra	Quand je reviendrai au pays [qui sait si ce virus nous laissera un répit ou nous assaillira encore], rappelle-toi de continuer ma traduction en kabyle, du texte français que j'ai déjà écrit sur le couscous; et que j'ai intitulé "Awer ifuṛ, awer yeṛdem". Nul doute que j'utiliserai ton texte lexical à bon escient pour que chaque kabyle, femme et homme, en soit fier. Alors, s'il te plaît, n'oublie pas !	2020-04-28 18:36:11
8724269	fra	Quoi qu'il advienne !	2020-04-28 20:53:28
8724270	fra	Quoi qu'il arrive !	2020-04-28 20:53:57
8728639	fra	Je suis presque debout.	2020-04-30 22:10:07
8728643	fra	Je suis pratiquement debout.	2020-04-30 22:10:57
8728671	fra	Toi, je dirais que tu veux juste me faire péter un plomb.	2020-04-30 22:49:47
8728672	fra	Toi, je crois que tu veux juste me faire griller un câble.	2020-04-30 22:49:57
8730650	fra	Laisse pisser le mérinos.	2020-05-01 19:44:00
8730894	fra	Il a trop appuyé dessus, alors elle s'est cassée.	2020-05-01 21:37:21
8730895	fra	Il s'est tellement appuyé dessus qu'elle s'est cassée.	2020-05-01 21:37:30
8736351	fra	Si je retourne manger chez eux, que le diable m'emporte.	2020-05-03 21:21:12
8736353	fra	Si je retourne manger leurs trucs indigestes, que le poison m'emporte.	2020-05-03 21:21:21
8736503	fra	Si je remange leur bouffe, que le diable m'emporte.	2020-05-03 22:34:40
8738509	fra	Je te souhaite plein d'étoiles brillantes et des fleurs à volonté.	2020-05-04 23:28:14
8738552	fra	Les mots "qeṛṛeṭ" et "qeṛṛeḍ" ont la même racine que "qeṛṛiḍ": ce sont les gelures des doigts qui peuvent provoquer jusqu'à leur amputation.	2020-05-06 16:53:49
8738587	fra	Nous souhaitons longue vie à ceux qui font vivre la langue kabyle.	2020-05-05 04:57:52
8743193	fra	Purée ! "À la tienne", alors ! Tant mieux pour ceux qui ont mangé, les autres n'ont qu'à attendre un possible prochain service !	2020-05-07 00:11:39
8743363	fra	C'est moi qui te remercie.	2020-05-07 03:18:37
8743927	fra	Warda, une fleur se fane en 3 jours de deuil, mais Yidir (ad yidir), vivra pour toujours.	2020-05-07 09:56:53
8744112	fra	Certes, la musique est un langage universel mais les paroles ne sont adressées qu'à ceux qui les comprennent, notamment les kabyles et là on a beaucoup à dire sur le texte et tenir compte surtout de sa date de naissance...	2020-05-07 10:53:53
8744910	fra	Faute de courage, il préférera rester comme il le pense pour continuer à vomir des insanités qu'on fabrique de plus en plus.	2020-05-07 14:42:20
8744916	fra	Qu"il aille tester son ADN, il sera certainement surpris du résultat.	2020-05-07 14:43:02
8745661	fra	L'un deux est un vieillard, il est maintenant grabataire.	2020-05-07 18:58:47
8746994	fra	Le chemin qui nous fera économiser le trajet est celui qu'on prend directement.	2020-05-08 16:39:17
8746996	fra	Le chemin qui nous économisera le voyage est celui que nous empruntons directement.	2020-05-08 16:39:42
8747985	fra	« Quelqu'un peut t'engueuler, ce n'est peut-être pas ton ennemi ; un autre peut te secourir, sans qu'il soit un ami ; quand c'est de la bouse de vache qui te recouvre, tu pourrais au moins te faire plus discret. » C'est ce qu'a dit Muḥend-U-Yeḥya (MoḥYa), qu'il repose en paix, dans l'histoire qu'il a intitulée « L'oiseau ».	2020-05-08 23:09:22
8748053	fra	Nous aurions aimé que chacun s'occupe de ses oignons, de sa religion, de ses intimes convictions, sans importuner son prochain, qui n'en veut peut-être pas. Que celui qui veut pratiquer le fasse sobrement. Mais si quelqu'un t'empêche de mâchonner ton propre chewing-gum, laisse-le alors cuire son couscous, seul.	2020-05-09 00:37:45
8749786	fra	Personne n'est épargné par le poids des années.	2020-05-09 17:28:10
8749967	fra	Un oiseau englué ne peut pas voler.	2020-05-09 18:45:37
8756335	fra	l se pourrait qu'il soit un kabyle déporté en Palestine et revenu au pays.	2020-05-12 11:25:37
8756339	fra	J'avais un collègue de travail au lycée, Syrien et d'origine kabyle, de Ruḍa (At Mlikech-Tazmalt).	2020-05-12 11:26:51
8756999	fra	Yettmettat cwiṭ cwiṭ win ur nettnadi ara ɣef laṣel-is.	2020-05-12 17:56:54
8758015	fra	« On n'a rien sans rien » dit le proverbe.	2020-05-13 01:17:57
8758016	fra	« On n'a rien sans peine » dit le proverbe.	2020-05-13 01:18:33
8760279	fra	Le fourmillement engourdit la jambe quand on reste trop longtemps sans bouger.	2020-05-13 23:20:47
8763147	fra	On ne peut pas naître religieux. On le devient.	2020-05-15 12:10:15
8763148	fra	En suivant les préceptes d'une religion à la lettre, notamment la notre, on risque fort de devenir un terroriste.	2020-05-15 12:11:39
8764258	fra	Je crois que tu es en colère !	2020-05-15 23:55:21
8764260	fra	Je crois que tu fulmines !	2020-05-15 23:56:03
8767149	fra	"Je me souviens, comme si ça datait d'hier, des sauterelles qui ont ravagé nos vignes ; d'est en ouest, elles affluaient ; notre communauté n'en pouvait plus...", a chanté Idir dans sa chanson "Cfiɣ".	2020-05-16 23:05:15
